matchNumber,alliance,scouterInitials,selectTeam,startPoses0,startPoses1,startPoses2,startPoses3,startPoses4,startPoses5,autoCoralPlaceL1Count,autoCoralPlaceL2Count,autoCoralPlaceL3Count,autoCoralPlaceL4Count,autoCoralPlaceDropMissCount,autoCoralPickPreloadCount,autoCoralPickStationCount,autoCoralPickMark1Count,autoCoralPickMark2Count,autoCoralPickMark3Count,autoAlgaePlaceNetShot,autoAlgaePlaceProcessor,autoAlgaePlaceDropMiss,autoAlgaePickReefCount,autoAlgaePickMark1Count,autoAlgaePickMark2Count,autoAlgaePickMark3Count,autoPassedStartLine,teleopCoralPlaceL1Count,teleopCoralPlaceL2Count,teleopCoralPlaceL3Count,teleopCoralPlaceL4Count,teleopCoralPlaceDropMissCount,teleopCoralPickStationCount,teleopCoralPickCarpetCount,teleopAlgaePlaceNetShot,teleopAlgaePlaceProcessor,teleopAlgaePlaceDropMiss,teleopAlgaePickReefCount,teleopAlgaePickCarpetCount,shallowClimbAttempted,deepClimbAttempted,parkAttempted,climbFailed,playedDefense,brokeDown,comment
2,blueAlliance,BU,88,False,False,False,False,False,True,1,1,2,1,1,1,3,0,1,2,0,0,0,1,2,1,True,5,4,0,0,1,3,2,1,3,3,0,1,False,True,False,False,False,False,The average cloud weighs 1.1 million pounds.
3,redAlliance,PV,5422,False,True,False,False,False,False,1,1,0,2,0,1,1,1,1,0,1,0,1,0,0,1,True,0,1,0,5,0,2,2,0,1,2,1,0,False,True,True,False,False,False,Sloths can hold their breath longer than dolphins.
3,redAlliance,YE,5687,False,False,False,True,False,False,1,0,0,0,1,1,1,3,1,2,1,0,1,0,2,0,True,2,2,0,5,0,2,2,2,0,2,0,0,True,False,False,False,False,False,The average cloud weighs 1.1 million pounds.
3,redAlliance,AJ,190,True,False,False,False,False,False,1,0,2,1,1,1,3,3,3,2,0,0,0,1,0,0,True,4,0,0,4,2,2,2,3,1,0,0,0,False,False,True,False,False,False,The dot over 'i' is called a tittle.
3,blueAlliance,UM,1153,False,False,True,False,False,False,0,2,2,0,1,1,1,3,1,2,1,0,1,1,2,0,True,3,4,1,3,0,0,1,2,1,2,2,1,True,False,False,False,True,False,The inventor of the frisbee was turned into a frisbee.
3,blueAlliance,JI,4909,False,False,True,False,False,False,0,2,2,1,0,1,3,1,2,0,0,1,1,1,2,2,True,4,0,4,3,0,2,2,1,3,3,1,1,False,True,True,False,False,False,Wombat poop is cube-shaped.
3,blueAlliance,VK,1073,True,False,False,False,False,False,1,2,0,0,1,1,0,3,1,3,1,0,0,0,1,1,False,3,1,3,4,0,1,0,2,2,1,1,0,False,False,False,False,True,False,The dot over 'i' is called a tittle.
4,redAlliance,IS,2877,False,False,False,True,False,False,1,2,0,1,1,1,3,3,1,2,1,0,0,0,1,0,False,2,2,1,3,2,3,0,0,3,1,0,0,False,True,True,False,False,True,A day on Venus is longer than a year on Venus.
4,redAlliance,PV,238,False,False,False,False,True,False,2,2,0,1,0,1,2,3,1,1,1,0,0,0,1,1,True,0,0,0,2,0,1,3,1,1,0,0,1,True,True,False,False,False,False,Strawberries have more vitamin C than oranges.
4,redAlliance,LV,8567,False,False,False,False,False,True,1,0,0,1,0,1,0,3,2,1,0,0,1,1,0,2,False,5,1,5,1,2,1,2,3,0,0,2,1,True,False,True,False,True,False,Strawberries have more vitamin C than oranges.
4,blueAlliance,VN,9644,False,False,False,False,False,True,0,0,1,1,0,1,1,2,0,0,0,0,1,2,0,0,True,4,1,1,4,1,2,3,3,0,3,1,0,False,True,False,False,False,False,Blue whales' hearts can weigh as much as a car.
4,blueAlliance,AG,1119,True,False,False,False,False,False,0,2,2,0,0,1,1,2,3,2,1,0,0,2,0,0,True,3,1,0,1,1,1,0,2,0,1,0,2,True,False,False,False,False,False,Penguins can't taste sweet.
4,blueAlliance,GR,501,True,False,False,False,False,False,0,1,0,2,1,1,2,3,1,2,0,1,1,0,0,0,True,3,2,2,3,2,2,2,2,3,2,0,2,True,False,False,False,False,False,The Eiffel Tower grows in summer.
5,redAlliance,HD,4761,False,False,False,False,False,True,1,0,2,1,0,1,0,3,0,3,1,1,0,0,2,1,True,4,2,3,4,0,2,0,1,3,3,0,0,True,False,True,False,False,True,A group of flamingos is called a flamboyance.
5,redAlliance,ZI,811,False,False,False,False,False,True,1,1,0,2,1,1,3,2,1,1,0,0,1,0,2,1,False,5,0,0,3,0,3,1,1,3,2,0,0,True,False,False,False,False,False,The inventor of the frisbee was turned into a frisbee.
5,redAlliance,CG,97,False,False,True,False,False,False,2,0,0,0,1,1,2,1,3,1,0,1,0,0,2,0,True,5,0,4,1,1,0,3,1,1,2,0,2,False,True,False,True,False,False,The average cloud weighs 1.1 million pounds.
5,blueAlliance,SF,2342,False,False,False,True,False,False,2,2,1,2,0,1,0,3,3,2,1,1,0,1,2,2,False,0,3,4,3,1,3,3,3,2,0,0,1,False,False,True,False,True,False,The inventor of the frisbee was turned into a frisbee.
5,blueAlliance,BE,1768,False,False,False,False,True,False,0,2,1,2,1,1,1,3,2,0,1,1,1,0,1,1,True,3,5,2,2,2,0,2,3,1,3,1,1,True,True,True,False,False,False,There's a species of jellyfish that can live forever.
5,blueAlliance,PO,5459,False,False,False,False,False,True,2,2,2,0,0,1,1,3,3,0,1,0,1,1,0,2,True,2,3,1,4,2,2,2,0,2,0,1,1,False,False,True,False,False,False,The Eiffel Tower grows in summer.
6,redAlliance,QM,2713,True,False,False,False,False,False,1,0,0,1,1,1,0,3,1,1,1,1,0,2,0,2,False,0,2,0,0,2,0,0,3,3,1,1,0,False,False,False,False,True,False,Octopuses have three hearts.
6,redAlliance,SS,4905,True,False,False,False,False,False,1,1,1,2,0,1,3,3,1,3,0,1,1,0,1,1,True,5,1,2,1,2,3,1,0,0,3,0,1,False,False,True,False,False,True,The inventor of the frisbee was turned into a frisbee.
6,redAlliance,KV,5813,False,False,False,False,False,True,2,2,0,2,0,1,0,1,1,3,0,0,0,1,2,2,True,3,3,3,1,2,2,3,0,3,2,1,1,False,True,False,False,True,False,"Bananas are berries, but strawberries aren't."
6,blueAlliance,XI,509,False,False,False,True,False,False,0,2,1,2,1,1,2,0,0,3,1,1,1,2,0,0,True,2,4,5,2,2,0,1,0,2,1,2,0,False,False,False,False,True,False,A day on Venus is longer than a year on Venus.
6,blueAlliance,LV,1058,False,False,False,True,False,False,2,2,0,1,1,1,3,2,2,2,1,1,1,1,2,1,True,5,2,4,2,2,2,0,0,2,0,1,2,False,False,False,False,True,False,Wombat poop is cube-shaped.
6,blueAlliance,TY,2084,False,False,True,False,False,False,2,0,0,2,0,1,0,1,3,1,1,1,1,0,2,0,True,0,1,5,3,0,3,1,3,0,3,2,0,False,True,True,True,True,False,The Eiffel Tower grows in summer.
7,redAlliance,MV,166,False,False,False,True,False,False,1,2,2,0,1,1,3,2,3,3,0,1,0,1,0,0,True,0,3,1,5,0,1,3,3,0,2,1,0,False,True,True,False,False,False,The dot over 'i' is called a tittle.
7,redAlliance,RD,1721,False,True,False,False,False,False,2,0,0,2,1,1,3,3,1,3,0,0,0,0,2,1,True,5,3,0,4,2,1,3,3,1,0,1,1,False,False,True,False,False,False,The inventor of the frisbee was turned into a frisbee.
7,redAlliance,LW,1729,False,False,False,False,True,False,0,0,2,2,1,1,1,1,2,2,0,0,0,2,2,0,True,0,1,2,1,2,1,0,2,3,2,0,1,False,False,True,False,False,False,Wombat poop is cube-shaped.
7,blueAlliance,IZ,8724,False,False,True,False,False,False,1,1,0,0,1,1,0,0,3,2,1,1,1,2,2,0,True,5,4,3,5,0,0,2,1,1,2,2,0,False,False,False,False,False,False,A teaspoon of neutron star would weigh 6 billion tons.
7,blueAlliance,SO,246,False,False,False,True,False,False,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,False,2,1,0,0,2,2,3,3,0,3,1,1,True,False,False,True,True,False,There's a species of jellyfish that can live forever.
7,blueAlliance,CL,5494,False,False,False,True,False,False,0,0,2,0,0,1,3,0,1,0,1,0,0,0,2,2,True,3,2,0,0,1,2,1,2,1,0,2,1,False,False,False,False,True,False,"Bananas are berries, but strawberries aren't."
8,redAlliance,YF,88,False,False,False,True,False,False,1,0,1,1,0,1,1,1,0,0,0,1,0,1,2,1,False,2,0,2,3,2,2,0,0,2,1,0,0,False,False,True,False,False,True,Wombat poop is cube-shaped.
8,redAlliance,PD,5422,False,False,False,True,False,False,1,1,1,2,1,1,2,2,0,2,0,1,1,2,0,0,False,5,5,1,1,0,0,3,1,1,2,1,1,False,False,False,False,False,True,Sloths can hold their breath longer than dolphins.
8,redAlliance,LU,5687,False,True,False,False,False,False,0,2,0,1,1,1,0,3,1,1,0,1,0,0,1,1,False,1,0,1,2,2,0,3,2,0,1,2,0,False,True,True,False,True,False,"Bananas are berries, but strawberries aren't."
8,blueAlliance,IR,190,False,False,False,True,False,False,2,1,0,1,1,1,2,2,3,0,0,1,0,1,2,1,True,3,0,2,5,1,2,0,0,3,2,0,0,False,False,False,False,False,False,The shortest war in history lasted 38-45 minutes.
8,blueAlliance,UB,1153,False,True,False,False,False,False,2,2,1,2,1,1,1,3,0,3,0,1,1,0,2,0,False,0,2,4,0,1,0,2,0,2,2,2,1,False,False,False,False,True,False,Wombat poop is cube-shaped.
8,blueAlliance,GU,4909,False,False,True,False,False,False,0,1,2,0,0,1,1,2,0,1,1,1,0,0,0,1,False,1,2,5,1,2,3,1,2,0,1,0,0,True,False,False,False,False,False,Wombat poop is cube-shaped.
9,redAlliance,TF,1073,False,False,False,False,True,False,1,0,0,1,0,1,3,1,1,0,1,0,1,1,2,2,False,0,0,4,4,0,1,2,2,0,2,1,2,True,False,False,False,False,False,Penguins can't taste sweet.
9,redAlliance,OH,2877,False,False,False,True,False,False,2,0,0,1,1,1,3,2,1,0,0,0,0,1,1,0,False,5,0,1,0,1,2,2,2,3,0,0,0,False,True,True,False,False,False,"Bananas are berries, but strawberries aren't."
9,redAlliance,OX,238,False,True,False,False,False,False,2,0,0,2,0,1,3,2,1,1,1,0,0,1,1,1,False,2,0,1,1,0,3,1,3,3,3,0,2,False,False,False,False,False,False,The dot over 'i' is called a tittle.
9,blueAlliance,JV,8567,False,True,False,False,False,False,1,0,0,0,0,1,3,1,0,0,0,0,0,2,2,0,False,3,0,2,2,2,0,0,3,1,0,0,0,False,True,False,False,True,False,The shortest war in history lasted 38-45 minutes.
9,blueAlliance,DE,9644,False,True,False,False,False,False,0,2,1,0,0,1,0,3,2,3,1,1,0,1,0,0,False,1,2,2,4,2,0,1,1,1,0,0,2,True,False,False,True,False,False,A group of flamingos is called a flamboyance.
9,blueAlliance,TG,1119,False,False,False,True,False,False,1,2,0,2,0,1,1,1,2,2,0,0,0,0,2,0,False,1,2,4,2,0,2,1,2,3,1,1,1,True,False,False,False,False,False,A day on Venus is longer than a year on Venus.
10,redAlliance,RX,501,False,False,True,False,False,False,2,2,2,2,0,1,1,3,3,2,1,0,0,0,0,0,False,2,0,2,3,1,1,0,3,1,3,1,0,False,True,False,False,False,False,Penguins can't taste sweet.
10,redAlliance,FF,4761,False,False,False,False,False,True,0,2,0,2,1,1,3,2,1,3,0,0,1,2,0,1,True,5,3,5,1,2,2,2,1,0,0,1,0,True,False,True,True,False,False,A teaspoon of neutron star would weigh 6 billion tons.
10,redAlliance,OD,811,False,False,False,True,False,False,2,2,0,2,1,1,0,1,0,3,0,0,0,0,2,0,True,4,0,1,0,2,1,2,3,0,0,1,2,True,False,True,True,False,False,There are 10 human body parts with 3 letters.
10,blueAlliance,VS,97,True,False,False,False,False,False,1,1,1,1,1,1,1,1,2,3,0,1,1,2,1,0,True,0,3,3,3,2,2,2,2,3,0,0,1,True,False,False,False,True,False,A group of flamingos is called a flamboyance.
10,blueAlliance,LF,2342,False,False,False,True,False,False,0,1,2,1,0,1,0,2,2,0,0,1,0,0,1,0,True,0,3,0,3,1,2,2,2,3,0,1,1,True,False,False,False,False,False,Octopuses have three hearts.
10,blueAlliance,XF,1768,False,True,False,False,False,False,2,2,0,1,0,1,3,3,2,3,0,0,0,1,1,1,True,4,0,3,1,0,3,2,1,0,2,1,0,False,True,False,False,False,False,Wombat poop is cube-shaped.
11,redAlliance,RB,5459,False,False,False,True,False,False,0,1,1,0,0,1,1,3,0,3,0,0,0,0,1,1,True,0,1,4,1,0,1,0,0,0,0,2,0,False,True,False,False,False,False,The average cloud weighs 1.1 million pounds.
11,redAlliance,QT,2713,False,True,False,False,False,False,2,2,1,0,0,1,1,2,0,1,1,0,1,0,0,0,False,1,0,5,4,0,1,0,0,0,0,0,2,True,True,True,False,False,False,Octopuses have three hearts.
11,redAlliance,TL,4905,False,False,False,True,False,False,2,1,0,2,0,1,3,3,1,1,1,1,1,1,0,2,False,1,3,2,5,2,3,1,2,0,2,1,1,False,False,False,False,True,False,Honey never spoils.
11,blueAlliance,DA,5813,False,False,False,False,True,False,1,0,1,0,1,1,0,3,2,1,0,1,1,0,1,0,True,0,1,5,1,2,2,0,0,0,3,2,2,False,True,False,False,True,False,Blue whales' hearts can weigh as much as a car.
11,blueAlliance,RU,509,False,False,False,False,True,False,2,0,1,1,1,1,1,3,1,3,0,1,1,0,2,1,False,0,0,3,1,0,2,2,1,3,1,1,1,False,False,False,False,True,False,The Eiffel Tower grows in summer.
11,blueAlliance,RI,1058,False,False,False,False,False,True,0,0,0,1,0,1,1,1,2,0,1,0,1,0,2,2,True,0,1,0,3,2,1,2,2,2,0,1,2,True,False,True,True,True,False,Wombat poop is cube-shaped.
12,redAlliance,KW,2084,False,True,False,False,False,False,0,0,1,1,0,1,2,0,2,3,1,1,1,1,0,1,True,0,1,0,2,1,1,3,0,3,0,2,0,False,True,True,False,False,False,A day on Venus is longer than a year on Venus.
12,redAlliance,OW,166,True,False,False,False,False,False,0,0,2,0,1,1,2,3,2,1,1,1,1,1,2,1,True,3,2,2,2,1,1,2,1,3,2,0,2,True,True,True,False,True,True,Strawberries have more vitamin C than oranges.
12,redAlliance,UR,1721,False,True,False,False,False,False,2,2,0,1,1,1,0,0,2,3,1,0,1,1,2,0,True,5,0,5,5,1,2,3,0,0,2,0,0,False,False,False,False,True,False,The Eiffel Tower grows in summer.
12,blueAlliance,VQ,1729,False,False,False,False,True,False,2,1,1,2,1,1,0,3,3,2,1,1,1,0,0,1,False,1,4,4,4,0,0,2,1,1,1,1,2,False,True,False,False,False,False,Penguins can't taste sweet.
12,blueAlliance,SK,8724,True,False,False,False,False,False,2,1,0,1,1,1,0,1,2,3,1,0,0,2,0,0,True,0,1,1,0,1,0,0,2,0,0,1,2,True,False,True,False,False,True,The inventor of the frisbee was turned into a frisbee.
12,blueAlliance,PP,246,False,False,False,True,False,False,1,0,1,1,1,1,1,0,3,1,1,1,0,1,0,1,True,0,0,2,2,2,1,1,3,0,3,1,1,True,False,False,False,True,False,Wombat poop is cube-shaped.
13,redAlliance,RU,5494,False,True,False,False,False,False,1,2,2,2,1,1,1,0,0,2,1,0,0,0,0,2,True,3,5,5,2,0,0,3,2,0,0,0,1,True,True,False,True,False,True,The average cloud weighs 1.1 million pounds.
13,redAlliance,NY,88,False,False,False,False,False,True,2,0,2,1,0,1,1,2,0,1,1,0,1,0,1,0,True,3,5,3,5,2,3,0,0,3,3,2,1,True,False,True,False,False,False,A day on Venus is longer than a year on Venus.
13,redAlliance,GI,5422,False,False,False,False,False,True,2,2,0,0,0,1,0,3,0,2,1,1,1,0,2,0,False,3,4,1,4,2,1,0,1,1,2,2,0,False,False,True,False,False,False,Honey never spoils.
13,blueAlliance,RB,5687,False,False,True,False,False,False,1,1,0,1,1,1,2,2,1,3,1,1,0,2,0,0,True,2,0,0,3,1,2,3,1,3,2,0,1,False,True,True,False,True,True,The average cloud weighs 1.1 million pounds.
13,blueAlliance,WX,190,False,False,False,False,True,False,2,0,0,2,0,1,0,2,3,1,1,1,0,1,0,0,False,2,0,3,3,1,1,2,1,2,1,2,0,False,True,False,False,False,False,A teaspoon of neutron star would weigh 6 billion tons.
13,blueAlliance,DF,1153,False,False,False,False,False,True,1,1,1,0,0,1,2,1,2,1,0,1,0,0,2,1,True,3,3,5,2,0,0,3,3,0,0,0,2,False,False,True,True,False,True,A day on Venus is longer than a year on Venus.
14,redAlliance,HK,4909,True,False,False,False,False,False,0,0,0,1,1,1,1,0,2,1,0,1,1,1,1,0,True,5,2,5,1,2,0,1,1,0,3,2,0,False,False,True,False,True,False,The shortest war in history lasted 38-45 minutes.
14,redAlliance,AY,1073,True,False,False,False,False,False,1,1,1,2,1,1,2,3,0,1,0,1,0,2,1,1,True,2,2,1,3,2,1,2,2,1,0,0,2,False,True,True,False,True,False,"Bananas are berries, but strawberries aren't."
14,redAlliance,UQ,2877,False,True,False,False,False,False,2,2,0,1,1,1,0,1,1,3,0,0,0,1,1,2,True,2,2,2,2,2,0,1,1,2,2,2,2,False,False,False,False,False,False,Octopuses have three hearts.
14,blueAlliance,UY,238,False,False,False,False,True,False,2,0,0,0,0,1,1,2,1,3,1,0,1,1,1,1,False,2,0,2,4,2,2,0,2,1,2,2,0,False,True,False,True,False,False,"Bananas are berries, but strawberries aren't."
14,blueAlliance,VM,8567,False,False,False,False,False,True,2,0,0,2,0,1,1,3,3,1,1,1,0,1,2,0,False,5,2,1,3,1,1,2,1,3,0,2,2,False,True,True,False,True,False,The inventor of the frisbee was turned into a frisbee.
14,blueAlliance,ON,9644,False,False,True,False,False,False,1,1,1,0,1,1,1,0,3,3,1,1,0,2,0,2,True,3,0,5,0,1,3,2,0,0,2,0,2,False,False,False,False,False,False,The dot over 'i' is called a tittle.
15,redAlliance,DI,1119,False,False,False,False,True,False,0,1,2,2,1,1,1,0,2,1,0,0,0,2,1,0,True,1,4,1,4,0,3,1,2,3,2,2,0,False,True,False,False,True,False,Octopuses have three hearts.
15,redAlliance,LS,501,False,False,False,False,False,True,2,2,0,2,1,1,2,3,2,2,0,0,1,2,1,2,True,0,3,0,1,1,1,2,0,3,2,0,1,False,False,False,False,True,False,The Eiffel Tower grows in summer.
15,redAlliance,BQ,4761,False,False,False,False,True,False,2,0,0,2,1,1,2,0,3,3,1,0,1,1,2,1,True,1,3,2,4,1,0,1,0,2,0,2,2,True,True,True,False,True,False,"Bananas are berries, but strawberries aren't."
15,blueAlliance,AG,811,False,True,False,False,False,False,2,2,0,0,0,1,0,2,2,0,0,0,0,0,2,2,True,1,2,1,2,2,3,1,1,2,2,2,0,True,True,False,False,False,False,Strawberries have more vitamin C than oranges.
15,blueAlliance,OL,97,True,False,False,False,False,False,0,2,0,2,0,1,1,2,2,1,0,0,0,2,0,2,True,5,1,4,2,2,1,1,0,0,0,0,2,True,False,True,False,False,False,The inventor of the frisbee was turned into a frisbee.
15,blueAlliance,BK,2342,False,False,False,False,False,True,0,1,0,2,1,1,2,3,0,3,0,0,0,1,0,0,False,4,5,1,3,2,2,2,3,2,0,2,2,True,True,True,False,False,False,The first computer virus was created in 1983.
16,redAlliance,DP,1768,False,False,False,False,False,True,0,1,2,2,0,1,2,1,1,1,0,0,0,2,1,2,True,3,4,1,0,2,1,2,1,0,1,0,1,False,False,False,False,False,False,Sloths can hold their breath longer than dolphins.
16,redAlliance,US,5459,False,False,False,False,True,False,1,0,2,0,1,1,1,1,3,1,0,0,1,1,0,1,True,4,4,1,2,2,0,1,3,0,3,1,2,False,True,True,True,False,False,Penguins can't taste sweet.
16,redAlliance,JB,2713,False,False,False,False,False,True,1,1,2,0,0,1,0,1,0,3,0,1,0,1,1,0,True,3,1,3,3,2,1,3,2,2,1,2,0,True,False,True,False,False,False,The Eiffel Tower grows in summer.
16,blueAlliance,FJ,4905,False,False,False,True,False,False,2,1,2,0,1,1,3,3,3,2,0,1,1,1,0,2,True,1,0,5,5,0,0,3,0,3,0,2,1,True,True,False,False,False,False,A teaspoon of neutron star would weigh 6 billion tons.
16,blueAlliance,HQ,5813,True,False,False,False,False,False,2,1,0,0,1,1,2,3,0,2,0,0,1,2,2,2,True,5,3,0,2,0,2,1,1,0,3,2,1,True,False,False,True,False,False,Wombat poop is cube-shaped.
16,blueAlliance,YK,509,True,False,False,False,False,False,1,1,1,2,0,1,0,0,0,2,1,0,1,0,1,2,True,1,0,5,3,0,2,2,3,3,1,2,1,False,True,False,False,False,False,The average cloud weighs 1.1 million pounds.
